"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Photo & movie goods",637,"Photographic Film",63702,"Chemical Products",6,710,2023
"Photo & movie goods",637,"Photographic Paper",63703,"Chemical Products",6,391,2023
"Photo & movie goods",637,"Developed Exposed Photographic Material",63705,"Chemical Products",6,52.00000000000001,2023
"Photo & movie goods",637,"Photographic Chemicals",63707,"Chemical Products",6,114,2023
"Chemical products n.e.s.",638,"Activated Carbon",63802,"Chemical Products",6,279,2023
"Chemical products n.e.s.",638,"Rosin",63806,"Chemical Products",6,334,2023
"Chemical products n.e.s.",638,"Pesticides",63808,"Chemical Products",6,701572,2023
"Chemical products n.e.s.",638,"Dyeing Finishing Agents",63809,"Chemical Products",6,184315,2023
"Chemical products n.e.s.",638,"Metal Pickling Preparations",63810,"Chemical Products",6,13.999999999999998,2023
"Chemical products n.e.s.",638,"Antiknock",63811,"Chemical Products",6,161,2023
"Chemical products n.e.s.",638,"Fire Extinguishers Preparations",63813,"Chemical Products",6,608,2023
"Chemical products n.e.s.",638,"Organic Composite Solvents",63814,"Chemical Products",6,187,2023
"Chemical products n.e.s.",638,"Disc Chemicals for Electronics",63818,"Chemical Products",6,124,2023
