"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Beverages, spirits, & vinegar",422,"Flavored Water",42202,"Foodstuffs",4,1525702629,2023
"Beverages, spirits, & vinegar",422,"Beer",42203,"Foodstuffs",4,368269137,2023
"Beverages, spirits, & vinegar",422,"Wine",42204,"Foodstuffs",4,1429039802,2023
"Beverages, spirits, & vinegar",422,"Vermouth",42205,"Foodstuffs",4,25902108,2023
"Beverages, spirits, & vinegar",422,"Other Fermented Beverages",42206,"Foodstuffs",4,42853509,2023
"Beverages, spirits, & vinegar",422,"Alcohol > 80% ABV",42207,"Foodstuffs",4,4165242210,2023
"Beverages, spirits, & vinegar",422,"Hard Liquor",42208,"Foodstuffs",4,2368699766,2023
"Beverages, spirits, & vinegar",422,"Vinegar",42209,"Foodstuffs",4,79149708,2023
"Food residues & wastes; animal fodder",423,"Animal Meal and Pellets",42301,"Foodstuffs",4,1168901568,2023
"Food residues & wastes; animal fodder",423,"Bran",42302,"Foodstuffs",4,192375372,2023
"Food residues & wastes; animal fodder",423,"Starch Residue",42303,"Foodstuffs",4,4135251453,2023
"Food residues & wastes; animal fodder",423,"Soybean Meal",42304,"Foodstuffs",4,6588950326,2023
"Food residues & wastes; animal fodder",423,"Ground Nut Meal",42305,"Foodstuffs",4,1699016,2023
"Food residues & wastes; animal fodder",423,"Other Vegetable Residues",42306,"Foodstuffs",4,45308798,2023
"Food residues & wastes; animal fodder",423,"Wine Lees",42307,"Foodstuffs",4,5258847.000000001,2023
"Food residues & wastes; animal fodder",423,"Other Vegetable Residues and Waste",42308,"Foodstuffs",4,81241469,2023
"Food residues & wastes; animal fodder",423,"Animal Food",42309,"Foodstuffs",4,4504502303,2023
"Tobacco & substitutes",424,"Raw Tobacco",42401,"Foodstuffs",4,979005135,2023
"Tobacco & substitutes",424,"Rolled Tobacco",42402,"Foodstuffs",4,154117602,2023
"Tobacco & substitutes",424,"Processed Tobacco",42403,"Foodstuffs",4,155356989,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Salt",52501,"Mineral Products",5,253998134,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Iron Pyrites",52502,"Mineral Products",5,1315184,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Sulphur",52503,"Mineral Products",5,239907557,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Graphite",52504,"Mineral Products",5,20754943,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Sand",52505,"Mineral Products",5,671858216,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Quartz",52506,"Mineral Products",5,133624811,2023
