"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Mineral fuels, mineral oils and products of their distillation",527,"Coal Tar Oil",52707,"Mineral Products",5,1154277735,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Pitch Coke",52708,"Mineral Products",5,91520201,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Crude Petroleum",52709,"Mineral Products",5,31058757.999999996,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Refined Petroleum",52710,"Mineral Products",5,79546197528,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Gas",52711,"Mineral Products",5,436986998,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Jelly",52712,"Mineral Products",5,127130828,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Coke",52713,"Mineral Products",5,266153658,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Bitumen and asphalt",52714,"Mineral Products",5,5490001,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Asphalt Mixtures",52715,"Mineral Products",5,13490435,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Electricity",52716,"Mineral Products",5,1495105542,2023
"Inorganic chemicals",628,"Halogens",62801,"Chemical Products",6,38208563,2023
"Inorganic chemicals",628,"Sulfur",62802,"Chemical Products",6,21861950,2023
"Inorganic chemicals",628,"Carbon",62803,"Chemical Products",6,396269485,2023
"Inorganic chemicals",628,"Hydrogen",62804,"Chemical Products",6,15766747,2023
"Inorganic chemicals",628,"Alkali, alkaline-earth, rare-earth metals, scandium, yttrium, and mercury",62805,"Chemical Products",6,5537090,2023
"Inorganic chemicals",628,"Hydrochloric Acid",62806,"Chemical Products",6,21275428,2023
"Inorganic chemicals",628,"Sulfuric Acid",62807,"Chemical Products",6,7553907,2023
"Inorganic chemicals",628,"Nitric Acids",62808,"Chemical Products",6,2637084,2023
"Inorganic chemicals",628,"Phosphoric Acid",62809,"Chemical Products",6,8629206,2023
"Inorganic chemicals",628,"Boron",62810,"Chemical Products",6,2908035,2023
"Inorganic chemicals",628,"Other Inorganic Acids",62811,"Chemical Products",6,107900154,2023
"Inorganic chemicals",628,"Halides",62812,"Chemical Products",6,16840073,2023
"Inorganic chemicals",628,"Nonmetal Sulfides",62813,"Chemical Products",6,7448814,2023
"Inorganic chemicals",628,"Ammonia",62814,"Chemical Products",6,8265235,2023
"Inorganic chemicals",628,"Sodium or Potassium Peroxides",62815,"Chemical Products",6,268067612,2023
"Inorganic chemicals",628,"Magnesium Hydroxide and Peroxide",62816,"Chemical Products",6,4774129,2023
