"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Preparations of cereals, flour, starch or milk",419,"Malt Extract",41901,"Foodstuffs",4,164866791,2023
"Preparations of cereals, flour, starch or milk",419,"Pasta",41902,"Foodstuffs",4,423734006,2023
"Preparations of cereals, flour, starch or milk",419,"Tapioca",41903,"Foodstuffs",4,7093746,2023
"Preparations of cereals, flour, starch or milk",419,"Prepared Cereals",41904,"Foodstuffs",4,60414990,2023
"Preparations of cereals, flour, starch or milk",419,"Baked Goods",41905,"Foodstuffs",4,958980082,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Pickled Foods",42001,"Foodstuffs",4,486536,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Processed Tomatoes",42002,"Foodstuffs",4,74934,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Processed Mushrooms",42003,"Foodstuffs",4,11163677,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Frozen Vegetables",42004,"Foodstuffs",4,4002910,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Processed Vegetables",42005,"Foodstuffs",4,6841621,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Sugar Preserved Foods",42006,"Foodstuffs",4,249113,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Jams",42007,"Foodstuffs",4,18839622,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Processed Fruits and Nuts",42008,"Foodstuffs",4,301406885,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Fruit Juice",42009,"Foodstuffs",4,144178583,2023
"Miscellaneous edible preparations",421,"Coffee and Tea Extracts",42101,"Foodstuffs",4,670080364,2023
"Miscellaneous edible preparations",421,"Yeast",42102,"Foodstuffs",4,6998581,2023
"Miscellaneous edible preparations",421,"Sauces and Seasonings",42103,"Foodstuffs",4,258831403,2023
"Miscellaneous edible preparations",421,"Soups and Broths",42104,"Foodstuffs",4,5847966,2023
